fecha,consumo_electrodomesticos,temperatura_zona_1,humedad_zona_1,temperatura_exterior,presion_atmosferica,humedad_exterior,velocidad_viento,punto_rocio
2016-01-11 17:00:00,330.0,19.89,46.50277777777779,6.308333333333334,733.75,92.0,6.166666666666667,5.05
2016-01-11 18:00:00,1060.0,19.8977777777778,45.879027777777786,5.941666666666666,734.2666666666665,91.58333333333333,5.416666666666667,4.658333333333333
2016-01-11 19:00:00,1040.0,20.495555555555566,52.80555555555554,6.0,734.7916666666666,89.75,6.0,4.391666666666667
2016-01-11 20:00:00,750.0,20.961111111111098,48.45333333333332,6.0,735.2833333333333,87.58333333333333,6.0,4.016666666666667
2016-01-11 21:00:00,620.0,21.311666666666667,45.76833333333334,5.833333333333333,735.5666666666666,87.41666666666667,6.0,3.8166666666666664
2016-01-11 22:00:00,1600.0,21.57222222222222,44.663333333333355,5.7250000000000005,736.0083333333333,87.58333333333333,6.416666666666667,3.7416666666666667
2016-01-11 23:00:00,340.0,21.531666666666666,44.271111111111104,5.6499999999999995,736.5499999999998,89.08333333333333,6.583333333333333,3.9250000000000003
2016-01-12 00:00:00,850.0,21.266111111111115,44.96055555555557,5.216666666666666,737.15,92.0,6.0,4.016666666666667
2016-01-12 01:00:00,1010.0,20.963611111111117,45.61319444444445,5.141666666666667,737.8333333333334,92.0,5.583333333333333,3.9416666666666664
2016-01-12 02:00:00,270.0,20.69666666666667,46.19777777777779,5.033333333333333,738.5499999999998,92.0,4.583333333333333,3.8333333333333335
2016-01-12 03:00:00,210.0,20.462222222222234,46.24,4.841666666666666,739.1916666666666,92.41666666666667,4.833333333333333,3.6833333333333336
2016-01-12 04:00:00,270.0,20.22944444444445,46.483611111111095,4.941666666666666,739.725,92.16666666666667,5.583333333333333,3.716666666666667
2016-01-12 05:00:00,260.0,20.03888888888888,46.33888888888888,4.958333333333333,740.0666666666666,92.66666666666667,4.583333333333333,3.8083333333333336
2016-01-12 06:00:00,240.0,19.896111111111118,46.51333333333333,4.983333333333333,740.6333333333332,94.16666666666667,4.416666666666667,4.1
2016-01-12 07:00:00,340.0,19.806666666666665,47.21194444444445,5.1,741.3916666666665,92.16666666666667,5.0,3.975
2016-01-12 08:00:00,520.0,19.856666666666666,48.59888888888889,4.9750000000000005,742.0083333333333,91.0,5.0,3.6333333333333333
2016-01-12 09:00:00,260.0,19.781111111111116,46.29555555555555,5.008333333333333,742.5083333333333,91.0,5.0,3.608333333333333
2016-01-12 10:00:00,1380.0,19.783333333333335,47.156666666666645,5.758333333333333,743.0083333333333,88.91666666666667,5.0,4.0249999999999995
2016-01-12 11:00:00,330.0,19.981666666666666,46.1561111111111,6.6499999999999995,743.3833333333332,83.91666666666667,5.833333333333333,4.116666666666666
2016-01-12 12:00:00,1120.0,20.07222222222222,45.48499999999999,7.208333333333333,743.5,80.16666666666667,7.0,4.041666666666667
2016-01-12 13:00:00,910.0,20.072222222222234,45.75666666666665,7.291666666666667,743.5,79.83333333333333,7.416666666666667,4.016666666666667
